cust_no,obs_dt,x1_1,x1_2,x1_3,x1_4,x1_5,x1_6,x1_7,x1_8,x1_9,x1_10,x1_11,x1_12,x1_13,x1_14,x1_15,x1_16,x1_17,x1_18,x1_19,x1_20,x1_21,x1_22,x3_1,x3_2,x3_3,x3_4,x3_5,x3_6,x3_7,x3_8,x3_9,x3_10,x3_11,x3_12,x3_13,x3_14,x3_15,x3_16,x3_17,x3_18,x3_19,x3_20,x3_21,x3_22,x6_1,x6_2,x6_3,x6_4,x6_5,x6_6,x6_7,x6_8,x6_9,x6_10,x6_11,x6_12,x6_13,x6_14,x6_15,x6_16,x6_17,x6_18,x6_19,x6_20,x6_21,x6_22,x9_1,x9_2,x9_3,x9_4,x9_5,x9_6,x9_7,x9_8,x9_9,x9_10,x9_11,x9_12,x9_13,x9_14,x9_15,x9_16,x9_17,x9_18,x9_19,x9_20,x9_21,x9_22,x12_1,x12_2,x12_3,x12_4,x12_5,x12_6,x12_7,x12_8,x12_9,x12_10,x12_11,x12_12,x12_13,x12_14,x12_15,x12_16,x12_17,x12_18,x12_19,x12_20,x12_21,x12_22
3000555116,20200630,1.00 ,1705.00 ,1.00 ,1705.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,1705.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,5060.00 ,3.00 ,5060.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,5060.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,10065.00 ,6.00 ,10065.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,10065.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15070.00 ,9.00 ,15070.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,15070.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,19085.00 ,12.00 ,19085.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,19085.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000422893,20200630,3.00 ,2834.03 ,2.00 ,1367.36 ,0.67 ,0.48 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,1367.36 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,266052.00 ,5.00 ,264585.33 ,0.83 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,264585.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,274497.30 ,8.00 ,273030.63 ,0.89 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,273030.63 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,282942.61 ,11.00 ,281475.94 ,0.92 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,281475.94 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,15.00 ,291480.72 ,14.00 ,290014.05 ,0.93 ,0.99 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,290014.05 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000172289,20191231,1.00 ,5291.67 ,1.00 ,5291.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,5291.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,16051.40 ,3.00 ,16051.40 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,16051.40 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26458.35 ,5.00 ,26458.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26458.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26458.35 ,5.00 ,26458.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26458.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26458.35 ,5.00 ,26458.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,26458.35 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000594284,20200331,2.00 ,2456.95 ,2.00 ,2456.95 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,2456.95 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7709.73 ,6.00 ,7709.73 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7709.73 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14182.50 ,12.00 ,14182.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14182.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14182.50 ,12.00 ,14182.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14182.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14182.50 ,12.00 ,14182.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,14182.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000639155,20200331,2.00 ,2505.06 ,1.00 ,303.64 ,0.50 ,0.12 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,303.64 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,7211.54 ,2.00 ,226201.42 ,0.50 ,31.37 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,226201.42 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,8046.56 ,3.00 ,227036.44 ,0.60 ,28.22 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,227036.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,8046.56 ,3.00 ,227036.44 ,0.60 ,28.22 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,227036.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,8046.56 ,3.00 ,227036.44 ,0.60 ,28.22 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,227036.44 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000665583,20200630,1.00 ,5166.67 ,1.00 ,5166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,5166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,15333.34 ,3.00 ,15333.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,15333.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,26166.67 ,6.00 ,26166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,26166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,26166.67 ,6.00 ,26166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,26166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,26166.67 ,6.00 ,26166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,26166.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000613640,20200331,1.00 ,4712.50 ,1.00 ,4712.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,4712.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,24934.76 ,3.00 ,14787.50 ,0.60 ,0.59 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14787.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,33384.76 ,5.00 ,23237.50 ,0.71 ,0.70 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,23237.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,33384.76 ,5.00 ,23237.50 ,0.71 ,0.70 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,23237.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,33384.76 ,5.00 ,23237.50 ,0.71 ,0.70 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,23237.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000586881,20200630,1.00 ,1188.33 ,1.00 ,1188.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,1188.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,3526.66 ,3.00 ,3526.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,3526.66 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7014.99 ,6.00 ,7014.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,7014.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,10503.32 ,9.00 ,10503.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,10503.32 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,10694.99 ,10.00 ,10694.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,10694.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000627993,20200630,1.00 ,2936.39 ,1.00 ,2936.39 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,2936.39 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,8714.45 ,3.00 ,8714.45 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,8714.45 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17334.17 ,6.00 ,17334.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,17334.17 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,20081.11 ,7.00 ,20081.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,20081.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,20081.11 ,7.00 ,20081.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,20081.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000754349,20200630,1.00 ,3087.94 ,1.00 ,3087.94 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,3087.94 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,9164.21 ,3.00 ,9164.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,9164.21 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,9263.82 ,4.00 ,9263.82 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,9263.82 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,9263.82 ,4.00 ,9263.82 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,9263.82 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,9263.82 ,4.00 ,9263.82 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,9263.82 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000577248,20200630,1.00 ,5812.50 ,1.00 ,5812.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,5812.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,17250.00 ,3.00 ,17250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,17250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,34312.50 ,6.00 ,34312.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,34312.50 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,51375.00 ,9.00 ,51375.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,51375.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,56250.00 ,10.00 ,56250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,56250.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000415398,20200331,1.00 ,4859.51 ,1.00 ,4859.51 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,4859.51 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,15248.81 ,3.00 ,15248.81 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,15248.81 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,30497.62 ,6.00 ,30497.62 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,30497.62 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,45914.00 ,9.00 ,45914.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,45914.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,59319.55 ,12.00 ,59319.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,12.00 ,59319.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000596718,20200630,1.00 ,4736.11 ,1.00 ,4736.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,4736.11 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14055.55 ,3.00 ,14055.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,14055.55 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,27958.33 ,6.00 ,27958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,27958.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,40486.10 ,9.00 ,40486.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,40486.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,40486.10 ,9.00 ,40486.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,40486.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000422271,20200331,1.00 ,1047.22 ,1.00 ,1047.22 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,1047.22 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,3286.10 ,3.00 ,3286.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,3286.10 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,6572.20 ,6.00 ,6572.20 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,6572.20 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9894.41 ,9.00 ,9894.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,9.00 ,9894.41 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,10688.85 ,10.00 ,10688.85 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,10688.85 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000571912,20191231,2.00 ,3759.16 ,2.00 ,103145.27 ,1.00 ,27.44 ,0.00 ,0.00 ,0.00 ,0.00 ,2.00 ,103145.27 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,11402.79 ,6.00 ,110788.90 ,1.00 ,9.72 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,110788.90 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,14482.35 ,8.00 ,113868.46 ,1.00 ,7.86 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,113868.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,14482.35 ,8.00 ,113868.46 ,1.00 ,7.86 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,113868.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,14482.35 ,8.00 ,113868.46 ,1.00 ,7.86 ,0.00 ,0.00 ,0.00 ,0.00 ,8.00 ,113868.46 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000699499,20200630,2.00 ,6280.08 ,1.00 ,240000.00 ,0.50 ,38.22 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,240000.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,16016.00 ,3.00 ,572218.34 ,0.50 ,35.73 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,572218.34 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,18559.75 ,4.00 ,906235.84 ,0.57 ,48.83 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,906235.84 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,18559.75 ,4.00 ,906235.84 ,0.57 ,48.83 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,906235.84 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,18559.75 ,4.00 ,906235.84 ,0.57 ,48.83 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,906235.84 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000601023,20200331,1.00 ,966.67 ,1.00 ,966.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,966.67 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,3033.33 ,3.00 ,3033.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,3033.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,5399.99 ,6.00 ,5399.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,5399.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,5399.99 ,6.00 ,5399.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,5399.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,5399.99 ,6.00 ,5399.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,5399.99 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000578830,20191231,1.00 ,8778.33 ,1.00 ,8778.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,8778.33 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,26627.60 ,3.00 ,26627.60 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,26627.60 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,33942.88 ,4.00 ,33942.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,33942.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,33942.88 ,4.00 ,33942.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,33942.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,33942.88 ,4.00 ,33942.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,4.00 ,33942.88 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
3000422867,20191231,1.00 ,6413.75 ,1.00 ,6413.75 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,1.00 ,6413.75 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,5.00 ,32842.04 ,3.00 ,19455.04 ,0.60 ,0.59 ,0.00 ,0.00 ,0.00 ,0.00 ,3.00 ,19455.04 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,10.00 ,65853.42 ,6.00 ,39123.87 ,0.60 ,0.59 ,0.00 ,0.00 ,0.00 ,0.00 ,6.00 ,39123.87 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,70770.63 ,7.00 ,44041.08 ,0.64 ,0.62 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,44041.08 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,11.00 ,70770.63 ,7.00 ,44041.08 ,0.64 ,0.62 ,0.00 ,0.00 ,0.00 ,0.00 ,7.00 ,44041.08 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 
