cust_no,dubil_num_3,dubil_num_6,dubil_num_9,dubil_num_12,count_loan_3,count_loan_6,count_loan_9,count_loan_12,count_payoff_loan_3,count_payoff_loan_6,count_payoff_loan_9,count_payoff_loan_12,count_nopayoff_loan_3,count_nopayoff_loan_6,count_nopayoff_loan_9,count_nopayoff_loan_12,count_earlypayoff_loan_3,count_earlypayoff_loan_6,count_earlypayoff_loan_9,count_earlypayoff_loan_12,count_normalpayoff_loan_3,count_normalpayoff_loan_6,count_normalpayoff_loan_9,count_normalpayoff_loan_12,count_ovduepayoff_loan_3,count_ovduepayoff_loan_6,count_ovduepayoff_loan_9,count_ovduepayoff_loan_12,ovdue_payoff_trade_max_3,ovdue_payoff_trade_max_6,ovdue_payoff_trade_max_9,ovdue_payoff_trade_max_12,ovdue_payoff_trade_min_3,ovdue_payoff_trade_min_6,ovdue_payoff_trade_min_9,ovdue_payoff_trade_min_12,early_payoff_trade_max_3,early_payoff_trade_max_6,early_payoff_trade_max_9,early_payoff_trade_max_12,early_payoff_trade_min_3,early_payoff_trade_min_6,early_payoff_trade_min_9,early_payoff_trade_min_12,obj_date,lon_amt_12,lon_amt_9,lon_amt_6,lon_amt_3,sum_amt_12,sum_amt_9,sum_amt_6,sum_amt_3,sum_payoff_amt_12,sum_payoff_amt_9,sum_payoff_amt_6,sum_payoff_amt_3,sum_nopayoff_amt_12,sum_nopayoff_amt_9,sum_nopayoff_amt_6,sum_nopayoff_amt_3,sum_earlypayoff_amt_12,sum_earlypayoff_amt_9,sum_earlypayoff_amt_6,sum_earlypayoff_amt_3,sum_normalpayoff_amt_12,sum_normalpayoff_amt_9,sum_normalpayoff_amt_6,sum_normalpayoff_amt_3,sum_ovduepayoff_amt_12,sum_ovduepayoff_amt_9,sum_ovduepayoff_amt_6,sum_ovduepayoff_amt_3,count_nopayoff_loan_rate_12,count_nopayoff_loan_rate_9,count_nopayoff_loan_rate_6,count_nopayoff_loan_rate_3,sum_nopayoff_amt_loan_rate_12,sum_nopayoff_amt_loan_rate_9,sum_nopayoff_amt_loan_rate_6,sum_nopayoff_amt_loan_rate_3,count_earlypayoff_loan_rate_12,count_earlypayoff_loan_rate_9,count_earlypayoff_loan_rate_6,count_earlypayoff_loan_rate_3,sum_earlypayoff_amt_rate_12,sum_earlypayoff_amt_rate_9,sum_earlypayoff_amt_rate_6,sum_earlypayoff_amt_rate_3,count_normalpayoff_loan_rate_12,count_normalpayoff_loan_rate_9,count_normalpayoff_loan_rate_6,count_normalpayoff_loan_rate_3,sum_normalpayoff_amt_rate_12,sum_normalpayoff_amt_rate_9,sum_normalpayoff_amt_rate_6,sum_normalpayoff_amt_rate_3,count_ovduepayoff_loan_rate_12,count_ovduepayoff_loan_rate_9,count_ovduepayoff_loan_rate_6,count_ovduepayoff_loan_rate_3,sum_ovduepayoff_amt_rate_12,sum_ovduepayoff_amt_rate_9,sum_ovduepayoff_amt_rate_6,sum_ovduepayoff_amt_rate_3,
3000561248,92.00 ,184.00 ,253.00 ,253.00 ,92.00 ,184.00 ,253.00 ,253.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,253.00 ,253.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000706340,36.00 ,36.00 ,36.00 ,36.00 ,36.00 ,36.00 ,36.00 ,36.00 ,0.00 ,0.00 ,0.00 ,0.00 ,36.00 ,36.00 ,36.00 ,36.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,164000.00 ,164000.00 ,164000.00 ,164000.00 ,164000.00 ,164000.00 ,164000.00 ,164000.00 ,,,,,164000.00 ,164000.00 ,164000.00 ,164000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000751286,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,238000.00 ,238000.00 ,238000.00 ,238000.00 ,238000.00 ,238000.00 ,238000.00 ,238000.00 ,,,,,238000.00 ,238000.00 ,238000.00 ,238000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000562677,92.00 ,184.00 ,247.00 ,247.00 ,92.00 ,184.00 ,247.00 ,247.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,247.00 ,247.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,413000.00 ,413000.00 ,413000.00 ,413000.00 ,413000.00 ,413000.00 ,413000.00 ,413000.00 ,,,,,413000.00 ,413000.00 ,413000.00 ,413000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000551532,92.00 ,184.00 ,273.00 ,273.00 ,92.00 ,184.00 ,273.00 ,273.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,273.00 ,273.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000670413,75.00 ,75.00 ,75.00 ,75.00 ,75.00 ,75.00 ,75.00 ,75.00 ,0.00 ,0.00 ,0.00 ,0.00 ,75.00 ,75.00 ,75.00 ,75.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,373000.00 ,373000.00 ,373000.00 ,373000.00 ,373000.00 ,373000.00 ,373000.00 ,373000.00 ,,,,,373000.00 ,373000.00 ,373000.00 ,373000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000586881,92.00 ,184.00 ,198.00 ,198.00 ,92.00 ,184.00 ,198.00 ,198.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,198.00 ,198.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,115000.00 ,115000.00 ,115000.00 ,115000.00 ,115000.00 ,115000.00 ,115000.00 ,115000.00 ,,,,,115000.00 ,115000.00 ,115000.00 ,115000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000645906,92.00 ,106.00 ,106.00 ,106.00 ,92.00 ,106.00 ,106.00 ,106.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,106.00 ,106.00 ,106.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,453000.00 ,453000.00 ,453000.00 ,453000.00 ,453000.00 ,453000.00 ,453000.00 ,453000.00 ,,,,,453000.00 ,453000.00 ,453000.00 ,453000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000637035,92.00 ,113.00 ,113.00 ,113.00 ,92.00 ,113.00 ,113.00 ,113.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,113.00 ,113.00 ,113.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,269000.00 ,269000.00 ,269000.00 ,269000.00 ,269000.00 ,269000.00 ,269000.00 ,269000.00 ,,,,,269000.00 ,269000.00 ,269000.00 ,269000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000641985,184.00 ,206.00 ,206.00 ,206.00 ,184.00 ,206.00 ,206.00 ,206.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,206.00 ,206.00 ,206.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000431943,92.00 ,184.00 ,276.00 ,321.00 ,92.00 ,184.00 ,276.00 ,321.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,321.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,156000.00 ,156000.00 ,156000.00 ,156000.00 ,156000.00 ,156000.00 ,156000.00 ,156000.00 ,,,,,156000.00 ,156000.00 ,156000.00 ,156000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000414504,92.00 ,184.00 ,276.00 ,314.00 ,92.00 ,184.00 ,276.00 ,314.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,314.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000729987,26.00 ,26.00 ,26.00 ,26.00 ,26.00 ,26.00 ,26.00 ,26.00 ,0.00 ,0.00 ,0.00 ,0.00 ,26.00 ,26.00 ,26.00 ,26.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,258000.00 ,258000.00 ,258000.00 ,258000.00 ,258000.00 ,258000.00 ,258000.00 ,258000.00 ,,,,,258000.00 ,258000.00 ,258000.00 ,258000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000569878,92.00 ,184.00 ,233.00 ,233.00 ,92.00 ,184.00 ,233.00 ,233.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,233.00 ,233.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,254000.00 ,254000.00 ,254000.00 ,254000.00 ,254000.00 ,254000.00 ,254000.00 ,254000.00 ,,,,,254000.00 ,254000.00 ,254000.00 ,254000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000458065,92.00 ,184.00 ,223.00 ,223.00 ,92.00 ,184.00 ,223.00 ,223.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,223.00 ,223.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000569806,92.00 ,184.00 ,229.00 ,229.00 ,92.00 ,184.00 ,229.00 ,229.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,229.00 ,229.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,157000.00 ,157000.00 ,157000.00 ,157000.00 ,157000.00 ,157000.00 ,157000.00 ,157000.00 ,,,,,157000.00 ,157000.00 ,157000.00 ,157000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000423793,460.00 ,838.00 ,930.00 ,994.00 ,460.00 ,838.00 ,930.00 ,994.00 ,92.00 ,184.00 ,264.00 ,264.00 ,368.00 ,654.00 ,666.00 ,730.00 ,92.00 ,184.00 ,264.00 ,264.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,288.00 ,288.00 ,288.00 ,288.00 ,288.00 ,288.00 ,288.00 ,288.00 ,20200331,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,800000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,800000.00 ,800000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,0.73 ,0.72 ,0.78 ,0.80 ,1.00 ,1.00 ,0.50 ,0.50 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000628897,103.00 ,138.00 ,138.00 ,138.00 ,103.00 ,138.00 ,138.00 ,138.00 ,0.00 ,0.00 ,0.00 ,0.00 ,103.00 ,138.00 ,138.00 ,138.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,404092.22 ,404092.22 ,404092.22 ,404092.22 ,404092.22 ,404092.22 ,404092.22 ,404092.22 ,,,,,404092.22 ,404092.22 ,404092.22 ,404092.22 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000628462,92.00 ,107.00 ,107.00 ,107.00 ,92.00 ,107.00 ,107.00 ,107.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,107.00 ,107.00 ,107.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000619966,92.00 ,128.00 ,128.00 ,128.00 ,92.00 ,128.00 ,128.00 ,128.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,128.00 ,128.00 ,128.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,,,,,73000.00 ,73000.00 ,73000.00 ,73000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000622768,184.00 ,249.00 ,249.00 ,249.00 ,184.00 ,249.00 ,249.00 ,249.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,249.00 ,249.00 ,249.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,475000.00 ,475000.00 ,475000.00 ,475000.00 ,475000.00 ,475000.00 ,475000.00 ,475000.00 ,,,,,475000.00 ,475000.00 ,475000.00 ,475000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000639172,92.00 ,100.00 ,100.00 ,100.00 ,92.00 ,100.00 ,100.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,100.00 ,100.00 ,100.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,59000.00 ,59000.00 ,59000.00 ,59000.00 ,59000.00 ,59000.00 ,59000.00 ,59000.00 ,,,,,59000.00 ,59000.00 ,59000.00 ,59000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000660847,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,0.00 ,0.00 ,0.00 ,0.00 ,85.00 ,85.00 ,85.00 ,85.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,459000.00 ,459000.00 ,459000.00 ,459000.00 ,459000.00 ,459000.00 ,459000.00 ,459000.00 ,,,,,459000.00 ,459000.00 ,459000.00 ,459000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000657682,77.00 ,77.00 ,77.00 ,77.00 ,77.00 ,77.00 ,77.00 ,77.00 ,0.00 ,0.00 ,0.00 ,0.00 ,77.00 ,77.00 ,77.00 ,77.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,71000.00 ,71000.00 ,71000.00 ,71000.00 ,71000.00 ,71000.00 ,71000.00 ,71000.00 ,,,,,71000.00 ,71000.00 ,71000.00 ,71000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000616324,92.00 ,138.00 ,138.00 ,138.00 ,92.00 ,138.00 ,138.00 ,138.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,138.00 ,138.00 ,138.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000626398,92.00 ,133.00 ,133.00 ,133.00 ,92.00 ,133.00 ,133.00 ,133.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,133.00 ,133.00 ,133.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,253000.00 ,253000.00 ,253000.00 ,253000.00 ,253000.00 ,253000.00 ,253000.00 ,253000.00 ,,,,,253000.00 ,253000.00 ,253000.00 ,253000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000680701,160.00 ,160.00 ,160.00 ,160.00 ,160.00 ,160.00 ,160.00 ,160.00 ,76.00 ,76.00 ,76.00 ,76.00 ,84.00 ,84.00 ,84.00 ,84.00 ,76.00 ,76.00 ,76.00 ,76.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,361.00 ,361.00 ,361.00 ,361.00 ,359.00 ,359.00 ,359.00 ,359.00 ,20200331,2157000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,980000.00 ,980000.00 ,980000.00 ,980000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,2157000.00 ,980000.00 ,980000.00 ,980000.00 ,980000.00 ,,,,,,,,,0.53 ,0.53 ,0.53 ,0.53 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000629171,42.00 ,42.00 ,42.00 ,42.00 ,42.00 ,42.00 ,42.00 ,42.00 ,0.00 ,0.00 ,0.00 ,0.00 ,42.00 ,42.00 ,42.00 ,42.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,359000.00 ,359000.00 ,359000.00 ,359000.00 ,359000.00 ,359000.00 ,359000.00 ,359000.00 ,,,,,359000.00 ,359000.00 ,359000.00 ,359000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000621626,92.00 ,126.00 ,126.00 ,126.00 ,92.00 ,126.00 ,126.00 ,126.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,126.00 ,126.00 ,126.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,237000.00 ,237000.00 ,237000.00 ,237000.00 ,237000.00 ,237000.00 ,237000.00 ,237000.00 ,,,,,237000.00 ,237000.00 ,237000.00 ,237000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000662264,82.00 ,82.00 ,82.00 ,82.00 ,82.00 ,82.00 ,82.00 ,82.00 ,0.00 ,0.00 ,0.00 ,0.00 ,82.00 ,82.00 ,82.00 ,82.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,229000.00 ,229000.00 ,229000.00 ,229000.00 ,229000.00 ,229000.00 ,229000.00 ,229000.00 ,,,,,229000.00 ,229000.00 ,229000.00 ,229000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000724568,27.00 ,27.00 ,27.00 ,27.00 ,27.00 ,27.00 ,27.00 ,27.00 ,0.00 ,0.00 ,0.00 ,0.00 ,27.00 ,27.00 ,27.00 ,27.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,150000.00 ,150000.00 ,150000.00 ,150000.00 ,150000.00 ,150000.00 ,150000.00 ,150000.00 ,,,,,150000.00 ,150000.00 ,150000.00 ,150000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000365198,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,85.00 ,0.00 ,0.00 ,0.00 ,0.00 ,85.00 ,85.00 ,85.00 ,85.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000604181,92.00 ,169.00 ,169.00 ,169.00 ,92.00 ,169.00 ,169.00 ,169.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,169.00 ,169.00 ,169.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
