"req_id","customerid","businessid"
"12020091516570558023","3000855270",TCL20200900000947
"12020091717270558445","3001160129",TCL20200900001151
"12020092212360559126","3001168139",TCL20200900001401
"12020082809300533804","3000578327",_作废TCL20200800001735
"12020091518110558061","3001153567",TCL20200900000960
"12020101012220561377","3001189811",_作废TCL20201000000130
"12020092913360560742","3001065001",TCL20200900002046
"12020091511340557901","3001150423",TCL20200900000897
"12020091418090557851","3001149340",TCL20200900000840
"12020091211180557564","3001137683",TCL20200900000767
"12020091511560557907","3001151610",TCL20200900000902
"12020091414480557749","3001149201",TCL20200900000833
"12020091815250558624","3001045410",TCL20200900001222
"12020092011270558761","3001164785",TCL20200900001271
"12020091516590558011","3001152983",TCL20200900000949
"12020102012120563625","3001209088",TCL20201000001194
"12020093013190560925","3000403722",TCL20200900002108
"12020102020270563984","3000185528",TCL20201000001295
"12020101615080562855","3000578339",TCL20201000000823
"12020093011440560889","3000423793",TCL20200900002098
"12020101415270562308","3000601304",TCL20201000000558
"12020101010270561310","3001189589",TCL20201000000108
"12020101518300562697","3001201163",TCL20201000000741
"12020101716180563090","3001205019",TCL20201000000919
"12020101910460563182","3001206684",TCL20201000000967
"12020092915460560783","3001183370",TCL20200900002063
"12020101316570562096","3001193753",TCL20201000000459
"12020102009240563504","3001199632",TCL20201000001131
"12020101310590561912","3000599757",TCL20201000000384
"12020102311150565198","3001222214",TCL20201000001937
"12020102611080566137","3001222095",TCL20201000002389
"12020102612140566285","3001229646",TCL20201000002442
"12020102311310565208","3001222350",TCL20201000001954
"12020102211240564584","3001197189",TCL20201000001655
"12020102612000566248","3001229378",TCL20201000002399
"12020102311220565179","3001222294",TCL20201000001948
"12020102113030564180","3001202102",TCL20201000001358
"12020102221540565068","3001214005",TCL20201000001747
"12020102612030566261","3001229114",TCL20201000002372
"12020102118490564434","4000302154",TCL20201000001589
"12020102211490564601","3001214409",TCL20201000001669
"12020103015080568594","3001241219",TCL20201000003481
"12020102811340567493","3000306339",TCL20201000002993
"12020110319010609945","3001251375",TCL20201100000423
"12020110320460609954","3001251532",TCL20201100000433
"12020102811120567473","3001179719",TCL20201000002982
"12020102816320567729","3001235994",TCL20201000003101
"12020102717150567264","3001233523",TCL20201000002898
"12020102814580567633","3001231033",TCL20201000003055
"12020103011440568472","3001240314",TCL20201000003420
"12020110412000610096","3000550893",TCL20201100000427
"12020110613000611139","4005159973",TCL20201100000968
"12020110318390609942","3001251334",TCL20201100000419
"12020110611170611028","3001190283",TCL20201100000918
"12020103018130568787","3001241925",TCL20201000003558
"12020103009400568332","3001239738",TCL20201000003377
"12020110312160591595","3001249666",TCL20201100000263
"12020102618340566680","3001231208",TCL20201000002630
"12020103011370568447","3001240293",TCL20201000003416
"12020110218000569391","3001247129",TCL20201100000106
"12020110216160569313","3001247562",TCL20201100000141
"12020110611190610976","3001257729",TCL20201100000913
"12020110916240611851","3001278422",TCL20201100001318
"12020110914420611755","3001277924",TCL20201100001264
"12020111010480612020","3001256677",TCL20201100001392
"12020111116530612816","3001286448",TCL20201100001782
"12020111211020613021","3001287886",TCL20201100001868
"12020111115160612712","3001285516",TCL20201100001723
"12020111215110613261","3001289205",TCL20201100001995
"12020111118130612892","3001286799",TCL20201100001821
"12020110911140611610","3001267007",TCL20201100001199
"12020112314320674935","4002832555",TCL20201100003814
"12020111715470653103","3001310050",TCL20201100002805
"12020111613580652488","3001304990",TCL20201100002525
"12020111714500653046","3001309471",TCL20201100002769
"12020111909130653567","3001315204",TCL20201100003076
"12020111813030653379","3000622768",TCL20201100002977
"12020111814010653388","4003888361",TCL20201100002981
"12020112316330677294","3000631390",TCL20201100003884
"12020112412470679675","3001325456",TCL20201100003979
"12020113010220680605","3001344950",TCL20201100004676
"12020112109470654176","3001321611",TCL20201100003588
"12020112916350680577","3001344402",TCL20201100004660
"12020112420140679822","3001331801",TCL20201100004103
"12020120320510707189","3000905287",TCL20201200000478
"12020120118000681005","3001345122",TCL20201200000085
"12020121412450709076","4005225162",TCL20201200001377
"12020121518000709275","3001387891",TCL20201200001499
"12020121516050709266","3001388959",TCL20201200001541
"12020122812000710788","3001280268",TCL20201200002410
"12020121910530709762","3001395278",TCL20201200001860
"12021010615220712354","3001430694",TCL20210100000356
"12021010711250712564","3000658314",TCL20210100000455
"12021010717440712747","3001436647",TCL20210100000559
"12021010612000712311","3001430495",TCL20210100000233
"12021011512150714327","3001452649",TCL20210100001531
"12021010609350712245","3001430807",TCL20210100000261
"12021011215110713590","3001446268",TCL20210100001063
"12021011412000714046","3001448965",TCL20210100001285
"12021011311560713745","3001448052",TCL20210100001168
"12021011514590714384","3000633219",TCL20210100001568
"12021022012090772081","3001508271",TCL20210200000662
"12021012909430716761","3001289453",TCL20210100003004
"12021011612550714510","3001454815",TCL20210100001647
"12021020114330770205","3001492652",TCL20210200000042
"12021020513520771092","3001504212",TCL20210200000454
"12021011815180714760","3001459605",TCL20210100001775
"12021012216450715714","3001447739",TCL20210100002375
"12021030516190803165","3001524437",TCL20210300000515
"12021012717030716516","3001480906",TCL20210100002860
"12021012712590716405","3001477043",TCL20210100002794
"12021022512150772488","3001513370",TCL20210200000912
"12021020611300771246","3001504708",TCL20210200000521
"12021040909500864054","4500175921",TCL20210400000437
"12021041312420864495","4002650536",TCL20210400000706
"12021032511390805936","4500112206",TCL20210300002289
"12021032714000806251","3000743507",TCL20210300002504
"12021032309090805502","4002744093",TCL20210300001997
"12021042717030866688","4500267346",TCL20210400002029
"12021042717310866694","4500267382",TCL20210400002035
"12021041612470864900","3001430692",TCL20210400000958
"12021042816280867039","4500269473",TCL20210400002290
"12021031817400805001","4500080394",TCL20210300001675
"12021032914450806474","3001278693",TCL20210300002588
"12021030920460803627","3001554917",TCL20210300000831
"12021041410440864582","4500211797",TCL20210400000771
"12021041517080864817","3000851799",TCL20210400000909
"12021041610220864864","3000807741",TCL20210400000927
"12021032415460805790","4500109885",TCL20210300002215
"12021032616500806194","4500117134",TCL20210300002471
"12021032208360805281","4500061199",TCL20210300001486
"12021050615120899761","4500284083",TCL20210500000105
"12021042514400866102","4500262432",TCL20210400001557
"12021050715300900003","3000585299",TCL20210500000230
"12021052112050902502","3000131458",TCL20210500001764
"12021050617400899802","4500272995",TCL20210500000138
"12021051216340900970","4500300646",TCL20210500000822
"12021052717520904209","4500337029",TCL20210500002350
"12021052311480902717","3000644162",TCL20210500001890
"12021060110520963128","3000885120",TCL20210600000007
"12021060111590963186","3000823002",TCL20210600000023
"12021052410570902779","3000946214",TCL20210500001917
"12021050816420900242","4500272786",TCL20210500000372
"12021052713420903969","4500336390",TCL20210500002316
"12021060115170963230","4500338057",TCL20210600000055
"12021051915340902133","3000422287",TCL20210500001522
"12021051814050901882","4500319896",TCL20210500001358
"12021060312040963556","4500346995",TCL20210600000246
"12021060216210963455","4500347070",TCL20210600000186
"12021060314180963577","4500347412",TCL20210600000269
"12021060316470963646","4500347557",TCL20210600000314
"12019030511130006861","3000403834",TCL20190200000070
"12019101014330086852","3000601960",TCL20191000000142
"12019111814460112670","3000624671",TCL20191100000915
"12019111113350111562","3000616068",TCL20191100000057
"12019123012400160027","3000653341",TCL20191200001627
"12019121709460137901","3000644035",TCL20191200000869
"12020042816280327956","3000831217",TCL20200400001184
"12020040216000283455","3000782263",TCL20200400000015
"12020050517140328350","3000659801",TCL20200500000049
"12020050918130347641","3000853935",TCL20200500000506
"12020052015270365567","3000625706",TCL20200500001376
"12020050813570343132","3000850707",TCL20200500000374
"12020042817010327962","3000835695",TCL20200400001188
"12020051910450365181","3000620754",TCL20200500001229
"12020050716030339745","3000842959",TCL20200500000270
"12020042010340310726","3000810906",TCL20200400000738
"12020050614150328415","3000845946",_作废TCL20200500000100
"12020051118570349168","3000857757",TCL20200500000680
"12020051919090365380","3000879833",_作废TCL20200500001318
"12020052112320365742","3000884118",TCL20200500001451
"12020051416030349675","3000627835",TCL20200500000964
"12020043021480328178","3000832245",_作废TCL20200400001299
"12020051217180349325","3000752384",TCL20200500000777
"12020022510140225665","3000699027",TCL20200200000859
"12020052818000380989","3000898505",TCL20200500001904
"12020052818010380991","3000899797",TCL20200500001950
"12020052616280366544","3000887849",TCL20200500001790
"12020051213390349263","3000859282",TCL20200500000725
"12020051912500365249","3000420505",TCL20200500001256
"12020050812030342903","3000850274",TCL20200500000349
"12020052918000381140","3000641657",TCL20200500002002
"12020061012390395545","3000835515",_作废TCL20200600000606
"12020060811530394933","3000920225",TCL20200600000375
"12020061611090408678","3000940655",_作废TCL20200600001041
"12020053021030381208","3000862551",_作废TCL20200500002053
"12020061511010396417","3000630558",TCL20200600000937
"12020060217050381619","3000910305",TCL20200600000117
"12020060816420395093","3000921636",TCL20200600000435
"12020052911000381044","3000452262",TCL20200500001983
"12020061913210411030","3000950558",TCL20200600001355
"12020061514400396530","3000939196",TCL20200600000973
"12020062317230412138","3000959572",TCL20200600001697
"12020062910120429591","3000970433",TCL20200600001956
"12020062210530411516","3000954673",TCL20200600001473
"12020062810540429366","3000965259",_作废TCL20200600001870
"12020062018490411332","3000952880",TCL20200600001430
"12020070316550430769","3000984602",TCL20200700000268
"12020071211000447802","3000821488",TCL20200700000874
"12020070714390446709","3000860919",_作废TCL20200700000454
"12020070112360430210","3000982004",_作废TCL20200700000024
"12020063016160430024","3000980659",TCL20200600002119
"12020070415510430871","3000985070",TCL20200700000294
"12020071314560447979","3000997483",TCL20200700000945
"12020071210580447787","3000995235",TCL20200700000875
"12020072410340464050","3001017851",TCL20200700001821
"12020072112380463370","3001012156",TCL20200700001567
"12020071517510448655","3001002724",_作废TCL20200700001205
"12020072312470463895","3001016385",TCL20200700001761
"12020072316060463953","3001017122",TCL20200700001780
"12020072117570463505","3001013346",_作废TCL20200700001626
"12020072214420463678","3000819713",TCL20200700001681
"12020072617130478073","3001021017",TCL20200700001912
"12020072510030464245","3001019723",_作废TCL20200700001890
"12020072816110478465","3000498028",TCL20200700002042
"12020081112330480893","3001047330",TCL20200800000559
"12020080814090480544","3000760343",_作废TCL20200800000432
"12020073010340478804","3001027917",TCL20200700002161
"12020080611500480133","3001039308",TCL20200800000291
"12020080312480479480","3001033886",TCL20200800000057
"12020081310180481182","3000413970",TCL20200800000663
"12020082509210510950","3001078588",TCL20200800001476
"12020082416190510876","3001077535",TCL20200800001450
"12020082718100533746","3000956966",TCL20200800001676
